year,city,party,mention_count
1991,Seinäjoki,Suomen Kansan Demokraattinen Liitto,2
1991,Rovaniemi,Vasemmistoliitto,3
1991,Rovaniemi,Suomen Sosialidemokraattinen Puolue,4
1991,Rovaniemi,Kansallinen Kokoomus,4
1991,Rovaniemi,Suomen Keskusta,6
1991,Rovaniemi,Vihreä liitto,1
1991,Rovaniemi,Suomen Maaseudun Puolue,1
1991,Mikkeli,Kansallinen Kokoomus,1
1991,Mikkeli,Suomen Keskusta,2
1991,Mikkeli,Vasemmistoliitto,1
1991,Mikkeli,Suomen Sosialidemokraattinen Puolue,1
1991,Kotka,Suomen Kansan Demokraattinen Liitto,1
1991,Kotka,Suomen Keskusta,2
1991,Kotka,Suomen Sosialidemokraattinen Puolue,3
1991,Kotka,Vasemmistoliitto,1
1991,Kotka,Kansallinen Kokoomus,1
1991,Kotka,Suomen Maaseudun Puolue,2
1991,Salo,Suomen Kansan Demokraattinen Liitto,2
1991,Salo,Suomen Sosialidemokraattinen Puolue,1
1991,Porvoo,Suomen Sosialidemokraattinen Puolue,1
1991,Porvoo,Suomen ruotsalainen kansanpuolue,1
1991,Kokkola,Vihreä liitto,1
1991,Hyvinkää,Suomen Sosialidemokraattinen Puolue,2
1991,Hyvinkää,Suomen Kansan Demokraattinen Liitto,1
1991,Hyvinkää,Suomen Keskusta,1
1991,Lohja,Suomen Keskusta,16
1991,Lohja,Suomen Sosialidemokraattinen Puolue,9
1991,Lohja,Kansallinen Kokoomus,21
1991,Lohja,Vasemmistoliitto,3
1991,Lohja,Vihreä liitto,5
1991,Lohja,Suomen Kristillisdemokraatit,1
1991,Rauma,Suomen Sosialidemokraattinen Puolue,4
1991,Rauma,Kansallinen Kokoomus,1
1991,Rauma,Suomen Kansan Demokraattinen Liitto,2
1991,Kerava,Vihreä liitto,1
1991,Kerava,Suomen Kansan Demokraattinen Liitto,1
1991,Kajaani,Kansallinen Kokoomus,1
1991,Kajaani,Vasemmistoliitto,1
1991,Kaarina,Suomen Kansan Demokraattinen Liitto,2
1991,Nokia,Suomen Maaseudun Puolue,5
1991,Nokia,Suomen ruotsalainen kansanpuolue,2
1991,Nokia,Kansallinen Kokoomus,1
1991,Nokia,Suomen Keskusta,2
1991,Nokia,Vihreä liitto,1
1991,Savonlinna,Kansallinen Kokoomus,1
1991,Kangasala,Suomen Sosialidemokraattinen Puolue,1
1991,Riihimäki,Kansallinen Kokoomus,2
1991,Imatra,Suomen Keskusta,8
1991,Imatra,Vihreä liitto,2
1991,Imatra,Suomen Sosialidemokraattinen Puolue,7
1991,Imatra,Kansallinen Kokoomus,6
1991,Raisio,Vihreä liitto,1
1991,Raisio,Suomen Kansan Demokraattinen Liitto,3
1991,Raisio,Kansallinen Kokoomus,2
1991,Raahe,Vihreä liitto,3
1991,Tornio,Kansallinen Kokoomus,2
1991,Tornio,Vihreä liitto,2
1991,Tornio,Vasemmistoliitto,4
1991,Tornio,Suomen Keskusta,1
1991,Iisalmi,Suomen Maaseudun Puolue,2
1991,Iisalmi,Suomen Keskusta,2
1991,Iisalmi,Suomen Sosialidemokraattinen Puolue,1
1991,Kurikka,Suomen Keskusta,2
1991,Kurikka,Kansallinen Kokoomus,1
1991,Kurikka,Suomen Kansan Demokraattinen Liitto,1
1991,Kemi,Vihreä liitto,3
1991,Kemi,Vasemmistoliitto,10
1991,Kemi,Suomen Keskusta,7
1991,Kemi,Suomen Kansan Demokraattinen Liitto,2
1991,Kemi,Kansallinen Kokoomus,3
1991,Kemi,Suomen Sosialidemokraattinen Puolue,1
1991,Varkaus,Suomen Keskusta,1
1991,Varkaus,Suomen Maaseudun Puolue,1
1991,Jämsä,Vasemmistoliitto,1
1991,Jämsä,Suomen Kansan Demokraattinen Liitto,1
1991,Hamina,Suomen Sosialidemokraattinen Puolue,2
1991,Hamina,Suomen Keskusta,1
1991,Naantali,Kansallinen Kokoomus,1
1991,Naantali,Suomen Sosialidemokraattinen Puolue,3
1991,Pietarsaari,Suomen Keskusta,1
1991,Pietarsaari,Kansallinen Kokoomus,1
1991,Heinola,Suomen Sosialidemokraattinen Puolue,1
1991,Forssa,Suomen Maaseudun Puolue,2
1991,Forssa,Suomen Kansan Demokraattinen Liitto,1
1991,Forssa,Suomen Sosialidemokraattinen Puolue,1
1991,Forssa,Suomen Keskusta,1
1991,Orimattila,Suomen Sosialidemokraattinen Puolue,1
1991,Loimaa,Suomen Kansan Demokraattinen Liitto,1
1991,Loimaa,Suomen Kristillisdemokraatit,1
1991,Uusikaupunki,Suomen Kansan Demokraattinen Liitto,1
1991,Kuusamo,Suomen Sosialidemokraattinen Puolue,1
1991,Kuusamo,Suomen Keskusta,1
1991,Kuusamo,Suomen Maaseudun Puolue,1
1991,Kuusamo,Kansallinen Kokoomus,1
1991,Parainen,Suomen Kansan Demokraattinen Liitto,1
1991,Loviisa,Vihreä liitto,1
1991,Loviisa,Suomen Keskusta,2
1991,Loviisa,Suomen Sosialidemokraattinen Puolue,1
1991,Kauhajoki,Suomen Kansan Demokraattinen Liitto,1
1991,Kauhajoki,Suomen Maaseudun Puolue,1
1991,Kankaanpää,Perussuomalaiset,1
1991,Kankaanpää,Suomen Sosialidemokraattinen Puolue,1
1991,Kalajoki,Suomen Kansan Demokraattinen Liitto,2
1991,Kalajoki,Suomen Kristillisdemokraatit,1
1991,Maarianhamina,Suomen Maaseudun Puolue,1
1991,Maarianhamina,Suomen Keskusta,2
1991,Maarianhamina,Vihreä liitto,1
1991,Maarianhamina,Perussuomalaiset,1
1991,Maarianhamina,Vasemmistoliitto,1
1991,Paimio,Kansallinen Kokoomus,1
1991,Lieksa,Kansallinen Kokoomus,1
1991,Lieksa,Vihreä liitto,1
1991,Lieksa,Suomen Sosialidemokraattinen Puolue,2
1991,Lieksa,Suomen Maaseudun Puolue,1
1991,Lieksa,Suomen Keskusta,2
1991,Kauniainen,Vihreä liitto,1
1991,Kauniainen,Kansallinen Kokoomus,1
1991,Kauniainen,Suomen Keskusta,1
1991,Kauniainen,Vasemmistoliitto,1
1991,Huittinen,Suomen Sosialidemokraattinen Puolue,1
1991,Huittinen,Suomen Maaseudun Puolue,2
1991,Huittinen,Suomen Keskusta,2
1991,Huittinen,Perussuomalaiset,1
1991,Hanko,Suomen Sosialidemokraattinen Puolue,3
1991,Hanko,Suomen Maaseudun Puolue,1
1991,Kuhmo,Suomen Sosialidemokraattinen Puolue,1
1991,Kiuruvesi,Vasemmistoliitto,1
1991,Kiuruvesi,Kansallinen Kokoomus,1
1991,Pudasjärvi,Vihreä liitto,2
1991,Pudasjärvi,Kansallinen Kokoomus,3
1991,Pudasjärvi,Suomen Sosialidemokraattinen Puolue,1
1991,Pudasjärvi,Suomen Keskusta,1
1991,Pudasjärvi,Perussuomalaiset,1
1991,Kemijärvi,Suomen Kansan Demokraattinen Liitto,3
1991,Kemijärvi,Vihreä liitto,6
1991,Kemijärvi,Suomen ruotsalainen kansanpuolue,1
1991,Kemijärvi,Kansallinen Kokoomus,1
1991,Kemijärvi,Vasemmistoliitto,2
1991,Kemijärvi,Suomen Keskusta,11
1991,Kemijärvi,Suomen Sosialidemokraattinen Puolue,1
1991,Kemijärvi,Suomen Maaseudun Puolue,1
1991,Kokemäki,Suomen Sosialidemokraattinen Puolue,1
1991,Suonenjoki,Vasemmistoliitto,1
1991,Ikaalinen,Suomen Maaseudun Puolue,1
1991,Ikaalinen,Perussuomalaiset,1
1991,Outokumpu,Vasemmistoliitto,7
1991,Outokumpu,Suomen Keskusta,8
1991,Outokumpu,Suomen Sosialidemokraattinen Puolue,3
1991,Outokumpu,Perussuomalaiset,1
1991,Outokumpu,Suomen Kansan Demokraattinen Liitto,6
1991,Outokumpu,Suomen Maaseudun Puolue,2
1991,Outokumpu,Kansallinen Kokoomus,3
1991,Outokumpu,Vihreä liitto,1
1991,Virrat,Suomen Maaseudun Puolue,1
1991,Parkano,Perussuomalaiset,1
1991,Ähtäri,Vasemmistoliitto,1
1991,Kannus,Suomen Sosialidemokraattinen Puolue,1
1991,Kannus,Suomen Maaseudun Puolue,1
1991,Kannus,Vihreä liitto,1
1991,Kaskinen,Suomen Kansan Demokraattinen Liitto,1
1991,Kaskinen,Perussuomalaiset,1
1986,Helsinki,Suomen Maaseudun Puolue,29
1986,Helsinki,Suomen Sosialidemokraattinen Puolue,69
1986,Helsinki,Perussuomalaiset,6
1986,Helsinki,Suomen Keskusta,93
1986,Helsinki,Vihreä liitto,3
1986,Helsinki,Kansallinen Kokoomus,58
1986,Helsinki,Suomen Kristillisdemokraatit,9
1986,Helsinki,Suomen Kansan Demokraattinen Liitto,91
1986,Helsinki,Suomen ruotsalainen kansanpuolue,17
1986,Helsinki,Demokraattinen Vaihtoehto,5
1986,Helsinki,Vasemmistoliitto,1
1986,Espoo,Suomen Sosialidemokraattinen Puolue,8
1986,Espoo,Kansallinen Kokoomus,6
1986,Espoo,Suomen Keskusta,7
1986,Espoo,Suomen Maaseudun Puolue,4
1986,Espoo,Vihreä liitto,1
1986,Espoo,Suomen Kristillisdemokraatit,2
1986,Espoo,Suomen Kansan Demokraattinen Liitto,2
1986,Tampere,Kansallinen Kokoomus,19
1986,Tampere,Suomen Kansan Demokraattinen Liitto,45
1986,Tampere,Suomen Sosialidemokraattinen Puolue,27
1986,Tampere,Suomen Keskusta,11
1986,Tampere,Demokraattinen Vaihtoehto,2
1986,Tampere,Suomen Maaseudun Puolue,17
1986,Tampere,Suomen Kristillisdemokraatit,3
1986,Tampere,Perussuomalaiset,5
1986,Tampere,Suomen ruotsalainen kansanpuolue,1
1986,Vantaa,Suomen Maaseudun Puolue,3
1986,Vantaa,Suomen Keskusta,9
1986,Vantaa,Kansallinen Kokoomus,11
1986,Vantaa,Suomen Sosialidemokraattinen Puolue,5
1986,Vantaa,Suomen Kansan Demokraattinen Liitto,5
1986,Vantaa,Suomen Kristillisdemokraatit,1
1986,Oulu,Suomen Sosialidemokraattinen Puolue,18
1986,Oulu,Perussuomalaiset,1
1986,Oulu,Suomen Keskusta,39
1986,Oulu,Suomen Kansan Demokraattinen Liitto,25
1986,Oulu,Kansallinen Kokoomus,24
1986,Oulu,Suomen Maaseudun Puolue,4
1986,Oulu,Demokraattinen Vaihtoehto,3
1986,Oulu,Suomen Kristillisdemokraatit,1
1986,Turku,Suomen Sosialidemokraattinen Puolue,53
1986,Turku,Suomen Maaseudun Puolue,8
1986,Turku,Suomen Kansan Demokraattinen Liitto,74
1986,Turku,Kansallinen Kokoomus,25
1986,Turku,Perussuomalaiset,5
1986,Turku,Suomen Keskusta,10
1986,Turku,Suomen ruotsalainen kansanpuolue,1
1986,Turku,Suomen Kristillisdemokraatit,1
1986,Turku,Demokraattinen Vaihtoehto,1
1986,Jyväskylä,Suomen Maaseudun Puolue,3
1986,Jyväskylä,Kansallinen Kokoomus,3
1986,Jyväskylä,Suomen Sosialidemokraattinen Puolue,13
1986,Jyväskylä,Suomen Kansan Demokraattinen Liitto,6
1986,Jyväskylä,Suomen Keskusta,6
1986,Jyväskylä,Vasemmistoliitto,1
1986,Kuopio,Suomen Sosialidemokraattinen Puolue,11
1986,Kuopio,Suomen Keskusta,4
1986,Kuopio,Kansallinen Kokoomus,5
1986,Kuopio,Suomen Maaseudun Puolue,5
1986,Kuopio,Suomen Kansan Demokraattinen Liitto,1
1986,Kuopio,Vasemmistoliitto,2
1986,Lahti,Kansallinen Kokoomus,4
1986,Lahti,Suomen Maaseudun Puolue,8
1986,Lahti,Suomen Sosialidemokraattinen Puolue,7
1986,Lahti,Suomen Kansan Demokraattinen Liitto,20
1986,Lahti,Suomen Keskusta,2
1986,Pori,Suomen Keskusta,8
1986,Pori,Suomen Kansan Demokraattinen Liitto,6
1986,Pori,Suomen Sosialidemokraattinen Puolue,20
1986,Pori,Kansallinen Kokoomus,7
1986,Pori,Suomen Maaseudun Puolue,3
1986,Pori,Perussuomalaiset,4
1986,Pori,Suomen Kristillisdemokraatit,1
1986,Kouvola,Suomen Kansan Demokraattinen Liitto,2
1986,Kouvola,Suomen Sosialidemokraattinen Puolue,2
1986,Kouvola,Suomen Keskusta,1
1986,Kouvola,Suomen Maaseudun Puolue,2
1986,Kouvola,Suomen Kristillisdemokraatit,1
1986,Joensuu,Suomen Maaseudun Puolue,7
1986,Joensuu,Suomen Keskusta,4
1986,Joensuu,Suomen ruotsalainen kansanpuolue,2
1986,Joensuu,Kansallinen Kokoomus,6
1986,Joensuu,Suomen Sosialidemokraattinen Puolue,5
1986,Joensuu,Suomen Kansan Demokraattinen Liitto,1
1986,Lappeenranta,Suomen ruotsalainen kansanpuolue,1
1986,Lappeenranta,Suomen Sosialidemokraattinen Puolue,3
1986,Lappeenranta,Kansallinen Kokoomus,1
1986,Lappeenranta,Suomen Keskusta,1
1986,Lappeenranta,Suomen Maaseudun Puolue,1
1986,Hämeenlinna,Suomen Keskusta,8
1986,Hämeenlinna,Suomen Sosialidemokraattinen Puolue,8
1986,Hämeenlinna,Suomen Maaseudun Puolue,2
1986,Hämeenlinna,Kansallinen Kokoomus,2
1986,Vaasa,Suomen Kansan Demokraattinen Liitto,23
1986,Vaasa,Suomen Sosialidemokraattinen Puolue,9
1986,Vaasa,Kansallinen Kokoomus,4
1986,Vaasa,Suomen Keskusta,10
1986,Vaasa,Suomen ruotsalainen kansanpuolue,3
1986,Vaasa,Suomen Maaseudun Puolue,1
1986,Seinäjoki,Kansallinen Kokoomus,3
1986,Seinäjoki,Suomen Keskusta,8
1986,Seinäjoki,Suomen Sosialidemokraattinen Puolue,7
1986,Seinäjoki,Suomen Kansan Demokraattinen Liitto,1
1986,Rovaniemi,Suomen Keskusta,10
1986,Rovaniemi,Kansallinen Kokoomus,4
1986,Rovaniemi,Suomen Kansan Demokraattinen Liitto,8
1986,Rovaniemi,Suomen Sosialidemokraattinen Puolue,6
1986,Rovaniemi,Demokraattinen Vaihtoehto,4
1986,Mikkeli,Suomen Sosialidemokraattinen Puolue,4
1986,Mikkeli,Suomen Keskusta,4
1986,Mikkeli,Suomen Maaseudun Puolue,4
1986,Mikkeli,Kansallinen Kokoomus,3
1986,Mikkeli,Suomen Kansan Demokraattinen Liitto,2
1986,Kotka,Suomen Maaseudun Puolue,3
1986,Kotka,Suomen Keskusta,4
1986,Kotka,Suomen Sosialidemokraattinen Puolue,12
1986,Kotka,Suomen Kansan Demokraattinen Liitto,10
1986,Kotka,Kansallinen Kokoomus,8
1986,Kotka,Suomen Kristillisdemokraatit,1
1986,Kotka,Vihreä liitto,1
1986,Salo,Suomen Sosialidemokraattinen Puolue,3
1986,Salo,Suomen Kansan Demokraattinen Liitto,2
1986,Porvoo,Suomen Keskusta,3
1986,Porvoo,Suomen Sosialidemokraattinen Puolue,2
1986,Porvoo,Suomen Maaseudun Puolue,1
1986,Porvoo,Suomen Kansan Demokraattinen Liitto,1
1986,Kokkola,Suomen Keskusta,1
1986,Kokkola,Perussuomalaiset,1
1986,Kokkola,Suomen Kansan Demokraattinen Liitto,5
1986,Kokkola,Suomen Sosialidemokraattinen Puolue,3
1986,Hyvinkää,Suomen Maaseudun Puolue,1
1986,Hyvinkää,Suomen Sosialidemokraattinen Puolue,6
1986,Hyvinkää,Kansallinen Kokoomus,2
1986,Lohja,Suomen Keskusta,2
1986,Lohja,Suomen Maaseudun Puolue,1
1986,Lohja,Suomen Kansan Demokraattinen Liitto,1
1986,Lohja,Suomen Sosialidemokraattinen Puolue,1
1986,Järvenpää,Suomen Kansan Demokraattinen Liitto,1
1986,Järvenpää,Suomen Sosialidemokraattinen Puolue,2
1986,Rauma,Suomen Sosialidemokraattinen Puolue,2
1986,Rauma,Perussuomalaiset,3
1986,Rauma,Kansallinen Kokoomus,4
1986,Rauma,Suomen ruotsalainen kansanpuolue,1
1986,Rauma,Suomen Kansan Demokraattinen Liitto,8
1986,Rauma,Suomen Keskusta,1
1986,Kerava,Suomen Sosialidemokraattinen Puolue,7
1986,Kerava,Suomen Maaseudun Puolue,1
1986,Kerava,Kansallinen Kokoomus,1
1986,Kerava,Suomen Keskusta,1
1986,Kajaani,Suomen Kansan Demokraattinen Liitto,15
1986,Kajaani,Suomen Sosialidemokraattinen Puolue,8
1986,Kajaani,Suomen Keskusta,5
1986,Kajaani,Suomen Kristillisdemokraatit,2
1986,Kajaani,Demokraattinen Vaihtoehto,1
1986,Kajaani,Perussuomalaiset,5
1986,Kajaani,Kansallinen Kokoomus,5
1986,Kajaani,Suomen Maaseudun Puolue,3
1986,Nokia,Suomen Kansan Demokraattinen Liitto,27
1986,Nokia,Suomen Keskusta,1
1986,Nokia,Suomen Sosialidemokraattinen Puolue,2
1986,Savonlinna,Suomen Maaseudun Puolue,7
1986,Kangasala,Suomen Keskusta,1
1986,Kangasala,Suomen Sosialidemokraattinen Puolue,1
1986,Riihimäki,Kansallinen Kokoomus,2
1986,Riihimäki,Suomen Sosialidemokraattinen Puolue,2
1986,Riihimäki,Suomen Keskusta,1
1986,Imatra,Suomen ruotsalainen kansanpuolue,4
1986,Imatra,Suomen Kansan Demokraattinen Liitto,8
1986,Imatra,Suomen Sosialidemokraattinen Puolue,15
1986,Imatra,Suomen Maaseudun Puolue,2
1986,Imatra,Suomen Keskusta,12
1986,Imatra,Demokraattinen Vaihtoehto,7
1986,Imatra,Perussuomalaiset,1
1986,Imatra,Kansallinen Kokoomus,5
1986,Imatra,Vihreä liitto,1
1986,Imatra,Vasemmistoliitto,1
1986,Raisio,Suomen Kansan Demokraattinen Liitto,1
1986,Raahe,Suomen Kansan Demokraattinen Liitto,9
1986,Raahe,Suomen Keskusta,9
1986,Raahe,Kansallinen Kokoomus,2
1986,Raahe,Suomen Sosialidemokraattinen Puolue,2
1986,Tornio,Suomen Kansan Demokraattinen Liitto,3
1986,Tornio,Suomen Keskusta,3
1986,Tornio,Demokraattinen Vaihtoehto,5
1986,Tornio,Suomen Sosialidemokraattinen Puolue,1
1986,Iisalmi,Suomen Sosialidemokraattinen Puolue,2
1986,Iisalmi,Suomen Maaseudun Puolue,1
1986,Valkeakoski,Kansallinen Kokoomus,1
1986,Valkeakoski,Suomen Sosialidemokraattinen Puolue,3
1986,Valkeakoski,Suomen Maaseudun Puolue,1
1986,Valkeakoski,Suomen Keskusta,1
1986,Valkeakoski,Suomen ruotsalainen kansanpuolue,1
1986,Kurikka,Suomen Keskusta,1
1986,Kurikka,Kansallinen Kokoomus,1
1986,Kemi,Suomen Keskusta,17
1986,Kemi,Suomen Sosialidemokraattinen Puolue,18
1986,Kemi,Suomen Kansan Demokraattinen Liitto,45
1986,Kemi,Demokraattinen Vaihtoehto,11
1986,Kemi,Kansallinen Kokoomus,4
1986,Varkaus,Suomen Keskusta,4
1986,Varkaus,Suomen Maaseudun Puolue,3
1986,Varkaus,Suomen Sosialidemokraattinen Puolue,8
1986,Varkaus,Suomen Kansan Demokraattinen Liitto,4
1986,Jämsä,Suomen Sosialidemokraattinen Puolue,1
1986,Hamina,Kansallinen Kokoomus,1
1986,Hamina,Suomen Sosialidemokraattinen Puolue,2
1986,Naantali,Suomen Sosialidemokraattinen Puolue,5
1986,Naantali,Suomen Kansan Demokraattinen Liitto,2
1986,Pietarsaari,Suomen Kansan Demokraattinen Liitto,2
1986,Pietarsaari,Kansallinen Kokoomus,1
1986,Pietarsaari,Suomen Sosialidemokraattinen Puolue,1
1986,Äänekoski,Suomen Kansan Demokraattinen Liitto,3
1986,Äänekoski,Suomen Sosialidemokraattinen Puolue,2
1986,Äänekoski,Vasemmistoliitto,3
1986,Äänekoski,Suomen Keskusta,1
1986,Heinola,Suomen Keskusta,2
1986,Heinola,Suomen Sosialidemokraattinen Puolue,2
1986,Heinola,Suomen Maaseudun Puolue,2
1986,Pieksämäki,Suomen Maaseudun Puolue,21
1986,Pieksämäki,Suomen Sosialidemokraattinen Puolue,1
1986,Forssa,Suomen ruotsalainen kansanpuolue,1
1986,Forssa,Suomen Keskusta,8
1986,Forssa,Suomen Sosialidemokraattinen Puolue,3
1986,Forssa,Suomen Maaseudun Puolue,1
1986,Forssa,Suomen Kansan Demokraattinen Liitto,1
1986,Orimattila,Suomen Keskusta,1
1986,Orimattila,Suomen Kristillisdemokraatit,2
1986,Orimattila,Kansallinen Kokoomus,1
1986,Orimattila,Suomen Sosialidemokraattinen Puolue,1
1986,Loimaa,Suomen Keskusta,1
1986,Loimaa,Suomen Kansan Demokraattinen Liitto,1
1986,Kauhava,Suomen Sosialidemokraattinen Puolue,1
1986,Uusikaupunki,Suomen Kansan Demokraattinen Liitto,1
1986,Ylivieska,Suomen Sosialidemokraattinen Puolue,2
1986,Ylivieska,Kansallinen Kokoomus,1
1986,Kuusamo,Suomen Maaseudun Puolue,4
1986,Kuusamo,Kansallinen Kokoomus,2
1986,Kuusamo,Suomen Sosialidemokraattinen Puolue,3
1986,Kuusamo,Suomen Keskusta,5
1986,Kuusamo,Suomen Kansan Demokraattinen Liitto,1
1986,Kuusamo,Perussuomalaiset,2
1986,Kuusamo,Suomen ruotsalainen kansanpuolue,1
1986,Parainen,Suomen Kansan Demokraattinen Liitto,5
1986,Loviisa,Suomen Maaseudun Puolue,10
1986,Loviisa,Suomen ruotsalainen kansanpuolue,3
1986,Loviisa,Suomen Kansan Demokraattinen Liitto,4
1986,Loviisa,Suomen Keskusta,1
1986,Loviisa,Suomen Sosialidemokraattinen Puolue,7
1986,Loviisa,Perussuomalaiset,2
1986,Loviisa,Kansallinen Kokoomus,3
1986,Lapua,Suomen Sosialidemokraattinen Puolue,2
1986,Lapua,Suomen Keskusta,1
1986,Lapua,Suomen Kansan Demokraattinen Liitto,1
1986,Kauhajoki,Suomen Keskusta,1
1986,Kauhajoki,Kansallinen Kokoomus,1
1986,Kankaanpää,Kansallinen Kokoomus,1
1986,Kankaanpää,Perussuomalaiset,2
1986,Ulvila,Suomen Kansan Demokraattinen Liitto,1
1986,Ulvila,Kansallinen Kokoomus,1
1986,Kalajoki,Suomen Sosialidemokraattinen Puolue,1
1986,Kalajoki,Suomen Maaseudun Puolue,2
1986,Kalajoki,Suomen Kansan Demokraattinen Liitto,1
1986,Alavus,Kansallinen Kokoomus,1
1986,Alavus,Suomen Sosialidemokraattinen Puolue,2
1986,Paimio,Suomen Kansan Demokraattinen Liitto,3
1986,Paimio,Suomen Maaseudun Puolue,2
1986,Paimio,Suomen Sosialidemokraattinen Puolue,2
1986,Lieksa,Suomen Maaseudun Puolue,2
1986,Lieksa,Suomen Keskusta,1
1986,Lieksa,Suomen Sosialidemokraattinen Puolue,1
1986,Kauniainen,Vihreä liitto,1
1986,Kauniainen,Kansallinen Kokoomus,2
1986,Kauniainen,Suomen Keskusta,2
1986,Kitee,Suomen Maaseudun Puolue,1
1986,Huittinen,Perussuomalaiset,2
1986,Närpiö,Suomen Kansan Demokraattinen Liitto,1
1986,Nurmes,Suomen Maaseudun Puolue,1
1986,Nurmes,Suomen Sosialidemokraattinen Puolue,1
1986,Keuruu,Vasemmistoliitto,1
1986,Keuruu,Suomen Sosialidemokraattinen Puolue,2
1986,Keuruu,Suomen Kansan Demokraattinen Liitto,2
1986,Keuruu,Perussuomalaiset,1
1986,Keuruu,Suomen Kristillisdemokraatit,1
1986,Keuruu,Suomen Keskusta,2
1986,Alajärvi,Suomen Sosialidemokraattinen Puolue,1
1986,Alajärvi,Suomen Keskusta,2
1986,Saarijärvi,Vihreä liitto,1
1986,Saarijärvi,Suomen Sosialidemokraattinen Puolue,1
1986,Saarijärvi,Suomen Maaseudun Puolue,1
1986,Orivesi,Suomen Maaseudun Puolue,1
1986,Karkkila,Suomen Sosialidemokraattinen Puolue,1
1986,Somero,Suomen Keskusta,2
1986,Somero,Suomen Sosialidemokraattinen Puolue,1
1986,Laitila,Suomen Kansan Demokraattinen Liitto,4
1986,Hanko,Suomen Maaseudun Puolue,1
1986,Hanko,Suomen Sosialidemokraattinen Puolue,4
1986,Hanko,Suomen Kansan Demokraattinen Liitto,1
1986,Kuhmo,Suomen Maaseudun Puolue,1
1986,Kuhmo,Suomen Kansan Demokraattinen Liitto,1
1986,Kiuruvesi,Suomen Keskusta,1
1986,Pudasjärvi,Kansallinen Kokoomus,13
1986,Pudasjärvi,Suomen Keskusta,39
1986,Pudasjärvi,Suomen Sosialidemokraattinen Puolue,18
1986,Pudasjärvi,Suomen Maaseudun Puolue,9
1986,Pudasjärvi,Suomen Kansan Demokraattinen Liitto,14
1986,Pudasjärvi,Vihreä liitto,2
1986,Pudasjärvi,Perussuomalaiset,4
1986,Pudasjärvi,Demokraattinen Vaihtoehto,3
1986,Pudasjärvi,Vasemmistoliitto,1
1986,Kemijärvi,Kansallinen Kokoomus,1
1986,Kemijärvi,Demokraattinen Vaihtoehto,3
1986,Kemijärvi,Suomen Keskusta,1
1986,Kemijärvi,Suomen Kansan Demokraattinen Liitto,2
1986,Kemijärvi,Suomen ruotsalainen kansanpuolue,2
1986,Oulainen,Kansallinen Kokoomus,1
1986,Oulainen,Suomen Kansan Demokraattinen Liitto,1
1986,Oulainen,Suomen Keskusta,1
1986,Kokemäki,Kansallinen Kokoomus,1
1986,Kokemäki,Suomen Keskusta,1
1986,Kokemäki,Suomen Sosialidemokraattinen Puolue,1
1986,Haapajärvi,Suomen Keskusta,4
1986,Ikaalinen,Perussuomalaiset,1
1986,Ikaalinen,Suomen Sosialidemokraattinen Puolue,2
1986,Harjavalta,Perussuomalaiset,1
1986,Harjavalta,Kansallinen Kokoomus,1
1986,Haapavesi,Suomen Maaseudun Puolue,1
1986,Haapavesi,Suomen Keskusta,5
1986,Haapavesi,Suomen Sosialidemokraattinen Puolue,6
1986,Haapavesi,Kansallinen Kokoomus,1
1986,Haapavesi,Suomen Kansan Demokraattinen Liitto,1
1986,Outokumpu,Suomen Kansan Demokraattinen Liitto,12
1986,Outokumpu,Suomen Sosialidemokraattinen Puolue,10
1986,Outokumpu,Suomen Maaseudun Puolue,1
1986,Outokumpu,Demokraattinen Vaihtoehto,2
1986,Outokumpu,Suomen Keskusta,1
1986,Outokumpu,Perussuomalaiset,1
1986,Virrat,Suomen Keskusta,1
1986,Virrat,Perussuomalaiset,1
1986,Virrat,Suomen Maaseudun Puolue,1
1986,Parkano,Suomen Kansan Demokraattinen Liitto,1
1986,Parkano,Perussuomalaiset,4
1986,Parkano,Suomen Sosialidemokraattinen Puolue,4
1986,Parkano,Kansallinen Kokoomus,1
1986,Viitasaari,Suomen Sosialidemokraattinen Puolue,2
1986,Viitasaari,Suomen Keskusta,1
1986,Kannus,Suomen Sosialidemokraattinen Puolue,2
1986,Pyhäjärvi,Suomen Keskusta,1
1986,Pyhäjärvi,Kansallinen Kokoomus,1
1986,Kaskinen,Suomen Kansan Demokraattinen Liitto,2
1986,Kaskinen,Kansallinen Kokoomus,1
1986,Kaskinen,Suomen Keskusta,1
1987,Helsinki,Suomen Sosialidemokraattinen Puolue,65
1987,Helsinki,Suomen ruotsalainen kansanpuolue,24
1987,Helsinki,Perussuomalaiset,8
1987,Helsinki,Kansallinen Kokoomus,58
1987,Helsinki,Suomen Kristillisdemokraatit,20
1987,Helsinki,Suomen Maaseudun Puolue,20
1987,Helsinki,Suomen Kansan Demokraattinen Liitto,55
1987,Helsinki,Suomen Keskusta,89
1987,Helsinki,Vihreä liitto,25
1987,Helsinki,Vasemmistoliitto,6
1987,Helsinki,Demokraattinen Vaihtoehto,9
1987,Helsinki,Ahvenanmaan liberaalit,1
1987,Espoo,Kansallinen Kokoomus,5
1987,Espoo,Suomen Sosialidemokraattinen Puolue,5
1987,Espoo,Suomen Kansan Demokraattinen Liitto,7
1987,Espoo,Suomen Keskusta,5
1987,Espoo,Suomen Maaseudun Puolue,4
1987,Espoo,Suomen ruotsalainen kansanpuolue,1
1987,Espoo,Suomen Kristillisdemokraatit,2
1987,Espoo,Vasemmistoliitto,1
